experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT8310_nd4	20220612 043657	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020347517	0.664631481	883	5833	252	0.012526705	13438	14042000	76
HT8310_nd4	20220611 224620	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187590733	0.544064661	777	1829	75	0.004156704	11578	13982000	4
HT8310_nd4	20220612 030236	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.030029142	0.102162356	691	3285	222	0.01300859	12780	13980000	55
HT8310_nd4	20220612 020036	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.02046465	0.100008474	719	481	197	0.010910785	12444	13956000	44
HT8310_nd4	20220612 013533	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.102896445	0.984713987	16	5951	223	0.013947745	11656	13904000	40
HT8310_nd4	20220612 005622	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.062674405	0.10000652	307	6110	225	0.011972423	12668	13852000	31
HT8310_nd4	20220611 230936	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.115459644	0.62132769	733	5398	45	0.016077138	10410	13830000	10
HT8310_nd4	20220612 050830	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.057453763	0.999896477	387	5502	247	0.010814807	11272	13808000	83
HT8310_nd4	20220612 043140	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.063220311	0.865807078	84	5940	129	0.016500704	10562	13798000	75
HT8310_nd4	20220611 225604	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.08454165	0.327582259	847	588	46	0.012635103	10396	13724000	6
HT8310_nd4	20220612 012244	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.104695164	0.456873514	1024	2295	117	0.007597791	12100	13700000	35
