Feature	Gain	Cover	Frequency
mcomisiones_mantenimiento	0.0018759010905593	0.010237829495645	0.00924758301807482
mpagomiscuentas	0.00186316326230794	0.00283938384839248	0.00420344682639765
Visa_mpagospesos	0.00178209205309883	0.0167726001880265	0.0218579234972678
Master_mpagospesos	0.00177903582594068	0.00930783900790859	0.0105086170659941
cliente_edad	0.001770378829098	0.0137877940756165	0.0184951660361496
mautoservicio	0.00176333513067499	0.0041843224643702	0.00798654897015553
mtarjeta_visa_debitos_automaticos	0.00173129188507289	0.00532943137852593	0.0105086170659941
mcomisiones	0.00155492756173653	0.00530187579818216	0.0134510298444725
mplazo_fijo_dolares	0.00153580271743182	0.000621649477039378	0.000840689365279529
Master_mpagominimo	0.0014783712481864	0.00130849680942394	0.00504413619167718
ccaja_ahorro	0.0014356218082191	0.0117525585052782	0.00378310214375788
mrentabilidad	0.00135203201617526	0.00254608318951054	0.0117696511139134
ctarjeta_visa_debitos_automaticos	0.00114063122407337	0.00373594059993811	0.007145859604876
Visa_Fvencimiento	0.00111456478152051	0.00343856938712457	0.014291719209752
ccomisiones_mantenimiento	0.00108181118970846	0.0123299562316103	0.00630517023959647
ctransferencias_recibidas	0.00105945061661518	0.00297934191120013	0.00504413619167718
mtarjeta_master_consumo	0.00104660003264224	0.00145458140086085	0.00210172341319882
matm	0.000957444431553703	0.00143715391063843	0.00336275746111812
tpaquete7	0.000716984671666559	0.0107929840594762	0.00378310214375788
ccuenta_debitos_automaticos	0.000707266706831201	0.00241709492458637	0.00546448087431694
Master_fultimo_cierre	0.000695495472816843	0.00559226497611641	0.00504413619167718
Visa_mconsumosdolares	0.000689326654212511	0.0110266200566624	0.00798654897015553
catm_trx	0.000662862602836117	0.000678899403352003	0.00168137873055906
Visa_mpagosdolares	0.000618571748370503	0.0143775138516466	0.00672551492223623
mcaja_ahorro_adicional	0.000580380728378484	0.0181526421572313	0.00672551492223623
Visa_msaldodolares	0.000579504226596041	0.0112272914662465	0.00672551492223623
Visa_Finiciomora	0.000575131253485814	0.0115334661143426	0.00462379150903741
mdescubierto_preacordado	0.00048665519342373	0.00676412915831749	0.00210172341319882
Master_msaldopesos	0.000442239773344454	0.00293823621573489	0.00546448087431694
mtarjeta_visa_descuentos	0.000346797478125496	0.0124435039885702	0.00672551492223623
cpagomiscuentas	0.000321517996759218	0.000391932250417884	0.00126103404791929
matm_other	0.000277686959383888	0.000635254786112468	0.000840689365279529
mtransferencias_emitidas	0.000277338677884654	0.000936793142272939	0.00336275746111812
Visa_mpagado	0.000252817844753256	0.00182598150127797	0.00504413619167718
ccallcenter_trx	0.00025122671486891	0.0124291673596382	0.00630517023959647
tpaquete9	0.000240840373690822	0.0068419940255583	0.00252206809583859
Master_mconsumospesos	0.000166447254398159	0.00133883968432427	0.00210172341319882
internet	0.000116725013645467	0.00172304478151605	0.000840689365279529
Visa_fultimo_cierre	0.000116074347484108	0.000447167597496562	0.000840689365279529
cseguro_accidentes_personales	0.000115549066952475	0.00138271887585816	0.000420344682639765
Master_mpagosdolares	8.44452426509325e-05	0.00373024182443386	0.00168137873055906
