Feature	Gain	Cover	Frequency
cplazo_fijo	0.00023574855214584	0.00163363331876433	0.000411564975820558
Visa_madelantopesos	0.000232188021002704	0.000360343190513681	0.00102891243955139
mcaja_ahorro_adicional	0.000230804319347195	0.00202716141059629	0.000411564975820558
minversion2	0.00019734664730705	0.00314136602899345	0.000411564975820558
cseguro_vivienda	0.000177399869303031	0.00020487426827231	0.000308673731865418
tpaquete1	0.00016945371089762	0.00365119648321838	0.000514456219775697
matm_other	0.000163881820096541	0.00247332711204713	0.00133758617141681
ctarjeta_master_debitos_automaticos	0.000160877162539686	0.00130268106163796	0.000308673731865418
Master_madelantopesos	0.000153989748763941	0.000147767660064612	0.000411564975820558
Master_mpagosdolares	0.00014638372402717	0.000329237580710817	0.00102891243955139
ccajeros_propios_descuentos	0.000143411334949315	0.00222078188308375	0.000411564975820558
ctarjeta_visa_descuentos	0.000140619721505171	0.0019933162603134	0.00123469492746167
catm_trx_other	0.000113228716751637	0.000985525051533294	0.000823129951641115
minversion1_pesos	0.00011302491756885	0.00070374656057714	0.000102891243955139
ccheques_depositados	0.000110647352712842	0.00141107029091777	0.000205782487910279
Master_madelantodolares	0.000106994558065541	2.52027869700064e-05	0.000102891243955139
mcheques_depositados	0.000100174465792084	0.00222249655949931	0.000308673731865418
Visa_madelantodolares	9.14262184599866e-05	0.000361407472426784	0.000617347463730837
cseguro_auto	7.01585673786584e-05	0.00152379548354725	0.000205782487910279
Visa_cadelantosefectivo	5.22737935563855e-05	2.2374556330557e-05	0.000102891243955139
Master_msaldodolares	4.38529091722803e-05	0.000144801466954946	0.000102891243955139
ccajas_depositos	3.59323017347628e-05	0.000758936475895037	0.000102891243955139
mforex_sell	3.39053319420053e-05	0.000422041978087175	0.000411564975820558
mcajeros_propios_descuentos	1.112966570104e-11	0.000116139763767355	0.000102891243955139
cforex_sell	4.78216459019101e-13	0.000126560857499821	0.000205782487910279
cforex	1.66365040827574e-13	6.52266850261866e-05	0.000205782487910279
